Ukraine,Elena Parinova,OEG: Competitive Energy Markets (U-CEM) Project,"The purpose of this activity is to promote enabling environment, privatization and investment in private sector.",Economic Growth and Trade,,$50M - $74.99M,N/A,Contract,N/A,2017,2017-04-28,2016-08-31,5 years,,,,,,,,,,,,,,
Ukraine,Elena Parinova,OEG: Trade and Competitiveness Initiative,"The Trade and Competitiveness Initiative will be aimed at increased competition in domestic markets, improved competitiveness of Ukrainian firms in markets abroad, and expanded opportunities for them to export goods and services.",Economic Growth and Trade,,$25M - $49.99M,N/A,To Be Determined (TBD),N/A,2017,2017-01-30,2016-10-28,5 years,,,,,,,,,,,,,,
Vietnam,Hoang Thi Nhu Hoa,USPSC position supporting Agent Orange remediation in Vietnam (to replace Andrew Sayers-Fay),USPSC position supporting Agent Orange remediation in Vietnam (to replace Andrew Sayers-Fay),Environment and Global Climate Change,,"$150,000 - $499,999",TBD,Personal Services Contract (PSC),N/A,2017,2016-11-01,2016-08-01,2 years,,New Opportunity Not Previously Forecasted,,,,,,,,,,,,
Vietnam,Hoang Thi Nhu Hoa,USPSC position supporting Agent Orange remediation in Vietnam (to replace Maura Patterson),USPSC position supporting Agent Orange remediation in Vietnam (to replace Maura Patterson),Environment and Global Climate Change,,"$150,000 - $499,999",N/A,Personal Services Contract (PSC),N/A,2017,2017-04-01,2017-01-03,2 years,,New Opportunity Not Previously Forecasted,,,,,,,,,,,,
West Bank/Gaza,Hourig Deldelian,Jaba Nuba Water Project,Jaba Nuba Water Project - The objective of this Task Order is to improve the regional water system and expand services to new customers in order to bring clean water to the northwest villages of the Hebron Governorate.,Water and Sanitation,,$4M - $9.99M,,Task Order/Delivery Order (TO/DO),N/A,2016,2016-08-31,2016-08-01,,,,,,,,,,,,,,,
West Bank/Gaza,Jason Gilpin,Youth Cohort Study for PARTNERSHIPS WITH YOUTH Program,"Youth Cohort Study for USAID West Bank and Gaza?s PARTNERSHIPS WITH YOUTH Program - The Youth Cohort Study is intended to deepen USAID's understanding of youth participant outcomes. The Longitudinal Youth Cohort Study will focus on participants aged 18-25, enrolling between January and April 2017, in the following five USAID-supported Youth Development Resource Centers (YDRCs): Group (1) Qalqilya, Jenin, Jericho; Group (2), Hebron, Jerusalem and Nablus. The Youth Cohort Study is designed to be a panel study, collecting data on the same group of youth over an 18 month period following enrollment in the USAID-supported YDRC. This approach provides more reliable and nuanced information about youth outcomes and allows for the benefits of the program to accrue before final data collection. The Youth Cohort Study will include both quantitative and qualitative methods and include household surveys for a subset of youth in the study.",Management,,$1M - $3.99M,N/A,Task Order/Delivery Order (TO/DO),N/A,2016,2016-09-23,2016-06-23,2 years,RFTOP SOL-294-16-000011,,,,,,,,,,,,,
West Bank/Gaza,Linda Maher,Al Jalameh Road,"Objective No. 1 of this Task Order is to upgrade Al Jalameh crossing which is one of the most important crossing points between the West Bank and Israel and the only available crossing in the Jenin governorate. The crossing is currently used by yellow-plated vehicles, pedestrians, and back-to-back transfer of merchandise. The crossing is located along Highway 60 north of Jenin, close to Al Jalameh Village in area ?C.? Objective No. 2 of this Task Order is to rehabilitate a section of the existing road that connects Tulkarem to Al Sha?raweya cluster starting from Shuweika village up to the entrance of Deir Al Ghsoun. The road is a section of Jenin - Tulkarem road (Route 584). The total length of Deir Al Ghsoun - Al Jarosheyah Road to be rehabilitated is approximately 5.5 km and stretches over areas A, B and C.",Economic Growth and Trade,,$4M - $9.99M,,Task Order/Delivery Order (TO/DO),N/A,2016,2016-09-26,2016-07-15,,,,,,,,,,,,,,,
West Bank/Gaza,Jason Gilpin,Middle Area Desalination Plant Expansion Project,"The objective of this Task Order is to expand the water treatment capacity of the existing Middle Area Desalination Plant from 2,600 cubic meters per day of treated potable water to 6,000 cubic meters per day of treated potable water. The existing plant and the new plant are located in the Middle Area Governorate of Gaza, with the new plant constructed within the current boundaries of the existing plant.",Water and Sanitation,,$10M - $24.99M,,Task Order/Delivery Order (TO/DO),N/A,2016,2016-09-30,2016-07-15,,,,,,,,,,,,,,,
West Bank/Gaza,,Gaza Reservoirs and Networks,Gaza reservoirs and network construction,Water and Sanitation,,$25M - $49.99M,,Task Order/Delivery Order (TO/DO),N/A,2016,2016-09-30,2016-07-15,,,,,,,,,,,,,,,
West Bank/Gaza,Sandy Sakran,Building Foundations,"IDIQ for construction services in West Bank and Gaza - Building Foundation is expected to be a multi-year, multiple award holder IDIQ focused on providing the necessary capacity to support the WBG Mission's construction efforts in the water, transportation, health, education and energy sectors.",Water and Sanitation,,$500M - $749.99M,,Indefinite Delivery Indefinite Quantity Contract (IDIQ),Partial set-aside,2017,2017-06-01,2016-08-01,5 years,,Change in Anticipated Solicitation Date,,,,,,,,,,,,
Zambia,Ali Nader,Accountable Governance for Improved Service Delivery (AGIS),"To improve service delivery and accountability by strengthening procurement, audit, and internal control functions in targeted ministries. These ministries include Health, Community Development, Mother and Child Health, and Education. Proposed activities are supported by analyses within the sector and findings from the Public Financial Management, Risk Assessment Framework (PFMRAF) conducted recently by USAID Zambia","Democracy, Human Rights, and Governance",,$4M - $9.99M,N/A,Contract,N/A,2017,2017-02-28,2016-08-01,5 years,,Change in Anticipated Solicitation Date,,,,,,,,,,,,
Zambia,Ali Nader,"Integrating Agriculture, Nutrition and Water and Sanitation Project","The Economic Development, Health and Education Offices propose a jointly-managed integrated agriculture, nutrition, and water and sanitation activity to reduce stunting through agricultural, water and sanitation and behavior change pathways in targeted districts of Zambia. The expected geographic focus will be in Eastern Province, potentially with selected districts in Central or Muchinga Provinces. Addressing stunting requires children and pregnant and lactating women are consuming adequate quantity, quality and diversity of food and that adequate health conditions exist for them to biologically utilize what they eat. This requires a complexity of interventions that increase access and availability of safe, diverse, nutritious food (usually relying on home production), adoption of better child feeding and women?s diets, water and hygiene practices to improve food safety and utilization, and access to clean water and a healthier, cleaner environment. This requires a multi-sectoral approach that increases incomes; improves agricultural productivity and private sector led value chain development in nutrient-dense, protein-rich foods; improves access to and availability and utilization of nutritious food, clean water, and sanitation; improves health-seeking behaviors for both the pregnant mother, as well as her child; and promotes essential nutrition and hygiene behaviors, including hand-washing, exclusive breastfeeding, appropriate complementary feeding, child spacing, and hygienic play spaces. The selected agricultural value chains should build on current Feed the Future programs and would likely choose from groundnuts, soy, cowpea, pigeon pea, orange maize, orange flesh sweet potato, African Indigenous Vegetables, and poultry, to ensure a source of protein. The water and sanitation activities should build on lessons learned from previous USAID WASH programming, promote access to and use of latrines at household level, and safe water points, CLTS and Essential Hygiene Actions and most critically, strengthen governance and private sector engagement to ensure long-term sustainability, potentially building on foundations laid in previous USAID-funded SPLASH communities. Direct nutrition interventions at households and nutrition-sensitive messaging across all sectors will be critical to the success of the project. The project will incorporate strong learning components, potentially with embedded operations and/or other evaluation approaches to address research gaps and generate lessons learned about approaches to integration.",Economic Growth and Trade,,$50M - $74.99M,N/A,To Be Determined (TBD),TBD,2017,2016-10-31,2016-08-15,5 years,,,,,,,,,,,,,,
Zambia,Ayana Angulo,Evaluate for Improved Impact,"Will provide assistance to the Health Office, implementing partners, local partners and most importantly Government of Zambia stakeholders as each strives to improve data systems and utilization.",Global Health,541990,$10M - $24.99M,,Contract,N/A,2016,2016-12-31,2016-08-31,5 years,,New Opportunity Not Previously Forecasted,,,,,,,,,,,,
Zambia,Ali Nader,Sustainable and Effective Education Delivery (SEED),Assist the Ministry of Education to provide textbooks and learning materials in the seven local languages and English for primary school children; teachers' professional development particularly in the area of reading pedagogy and instruction; and conducting testing and reading assessments at the school level.,Education,,$50M - $74.99M,N/A,Contract,N/A,2017,2017-05-15,2016-09-01,5 years,,Combination of Changes,,,,,,,,,,,,
Zambia,Ali Nader,"Research, Evaluation, Assessment and Data (READ)","Assist the Ministry of General Education, particularly the Examinations Council of Zambia, to institutionalize learners performance assessment at the school, zone, district and provincial levels and to conduct research such as baselines, midlines, end-line assessments.",Education,,$10M - $24.99M,N/A,Contract,N/A,2017,2017-02-28,2016-09-15,5 years,,New Opportunity Not Previously Forecasted,,,,,,,,,,,,
Zambia,Charles Nyanoka,Increasing Citizen Demand for Accountable and Transparent Service Delivery in the Health Sector through Enhanced Community-Based Monitoring,"The project will seek to mobilize communities and increase their engagement in monitoring the delivery of health services. Proposed activities will include enhancing citizens? action based on basic facts on utilization and quality of services collected from the communities themselves. It will include improving upon or developing community-based monitoring tools such as report cards, social contracts, and action plans. This component will seek to strengthen existing local governance social structures such, as the neighborhood health committees, health advisory committees, and/or safe-motherhood action groups. Health service providers under the government will also be involved to improve and strengthen their engagement with community members.","Democracy, Human Rights, and Governance",,$4M - $9.99M,N/A,Contract,TBD,2017,2017-05-15,2016-10-31,5 years,,,,,,,,,,,,,,
Zimbabwe,Alfred Magudhu,Governance and Growth Program,Governance and Growth Project will address transparency and accountability in decision making and policy constraints to public and private sector development. The project will use RFP Mechanism.,"Democracy, Human Rights, and Governance",,$10M - $24.99M,N/A,Contract,N/A,2016,2016-08-31,2016-05-23,5 years,SOL-613-16-000011,Combination of Changes,,,,,,,,,,,,
Bureau for Asia (ASIA),Benjamin Duodo,All Children Reading - Asia Task Order (ACR-Asia TO),All Children Reading - Asia Task Order (ABE-ACR IDIQ),Education,611710,$10M - $24.99M,N/A,Task Order/Delivery Order (TO/DO),N/A,2016,2016-09-30,2016-08-01,5 years,,New Opportunity Not Previously Forecasted,,,,,,,,,,,,
"Bureau for Democracy, Conflict and Humanitarian Assistance (DCHA)",TBD,FFP Food Assistance Project in Liberia,This is a multi-year food assistance development project funded with DA (CDF) from BFS for FFP projects in Liberia. Maximum will be $66 million over five years in CDF. Most likely one awardee to be completed by the fall of 2016.,Agriculture and Food Security,,$50M - $74.99M,N/A,Cooperative Agreement,N/A,2017,2016-11-10,2016-04-12,5 years,RFA-FFP-16-00001,,,,,,,,,,,,,
"Bureau for Democracy, Conflict and Humanitarian Assistance (DCHA)",Michelle Shirley/ Michael Kwaw,EISM Empowerment and Inclusion Support Mechanism,"The purpose of this activity is to support USAID?s goal of promoting inclusive development through the establishment of an umbrella Empowerment and Inclusion Solicitation and Management (EISM) mechanism. In particular, the activity will focus on reducing risks to and reinforcing the capacities of communities, NGOs, and governments to provide services, to protect and promote the rights of vulnerable and marginalized populations, and to expand access to opportunities that support their full participation in society. The award will support a range of management, technical, and administrative tasks to achieve and sustain progress in reaching vulnerable and marginalized populations in developing countries. This will include support for: improved access to quality services; training; local capacity development; legal and policy reform; evaluation, research and dissemination of findings; and support for co-creation processes, workshops, and meetings.","Democracy, Human Rights, and Governance",,$50M - $74.99M,World Learning,Cooperative Agreement,N/A,2016,2017-11-30,2016-10-15,5 years,,,,,,,,,,,,,,
"Bureau for Democracy, Conflict and Humanitarian Assistance (DCHA)",Sharon Baker / Michael Kwaw,Analytical Services IV,"The Analytical Services IV IDIQ will directly build on USAID?s DRG Strategy by providing support to USAID Missions and other operating units to develop strategies and projects that will have the greatest impact. Ultimately, USAID strategies and programs that are based on sound analysis are more likely to be effective. Missions will be able to quickly and efficiently commission analyses, access expert assistance, and obtain other services in support of strategic planning, policy analysis and development, and project design. The IDIQ will allow the DRG Center to continue to conduct and support DRG sector and sub-sector assessments, political economy analyses, inclusive development analysis ? on gender, disabilities, LGBT, youth, indigenous, etc. -- and other strategic planning priorities","Democracy, Human Rights, and Governance",541990,$50M - $74.99M,Social Impact ARD Incorporated Management Systems International (MSI) Democracy International Incorporated International Resources Group (IRG),Indefinite Delivery Indefinite Quantity Contract (IDIQ),Total set-aside,2017,2017-03-30,2016-08-25,5 years,,Combination of Changes,,,,,,,,,,,,
"Bureau for Democracy, Conflict and Humanitarian Assistance (DCHA)",Artaveya Carter,FEWS NET 7,"New phase of the Famine Early Warning Systems Network, FEWS NET.","Democracy, Human Rights, and Governance",,$1B - $1.49B,,Indefinite Delivery Indefinite Quantity Contract (IDIQ),Partial set-aside,2017,2017-09-15,2016-09-01,5 years,,Combination of Changes,,,,,,,,,,,,
"Bureau for Democracy, Conflict and Humanitarian Assistance (DCHA)",Leigh Carlson,Active Communities - Effective States (ACES),"The purpose of this award is to provide technical assistance and advisory services, training, and direct program implementation to support good governance, transparency, and accountability in host countries. This award is designed to foster greater accountability of institutions and leaders to citizens and to the law by strengthening linkages among government actors and enhancing state institutions accountability to citizens. The activities implemented under this award will contribute directly to the achievement of the overarching goal of USAID's Strategy on Democracy, Human Rights and Governance, which is to support the establishment and consolidation of inclusive and accountable democracies to advance freedom and development. This award will enable Missions which issue task orders under it to select from a range of programming options. In addition, the award will enable USAID and the U.S. Government (USG) to respond rapidly to windows of opportunity for governance in countries undergoing transition.","Democracy, Human Rights, and Governance",541611,$300M - $499.99M,N/A,Indefinite Delivery Indefinite Quantity Contract (IDIQ),Small Business Reserve,2017,2017-08-01,2016-10-14,5 years,TBD,Combination of Changes,,,,,,,,,,,,
Bureau for Europe and Eurasia (E&E),Jeanette Lee,Developing Regional Energy Markets,Developing Regional Energy Markets (Clean Energy Non-CPC IDIQ),Environment and Global Climate Change,541990,$10M - $24.99M,N/A,Task Order/Delivery Order (TO/DO),N/A,2016,2016-12-30,2016-08-15,4 years,,New Opportunity Not Previously Forecasted,,,,,,,,,,,,
Bureau for Latin America and the Caribbean (LAC),Sharon Baker,Financial Compliance Services,Cuba - Financial Compliance Services,"Democracy, Human Rights, and Governance",541211,"$500,000 - $999,999",N/A,Contract,Total set-aside,2016,2016-08-24,2016-07-18,3 years,,New Opportunity Not Previously Forecasted,,,,,,,,,,,,
Bureau for Latin America and the Caribbean (LAC),Sharon Baker,Monitoring and Evaluation Services,Cuba - Monitoring and Evaluation Services,"Democracy, Human Rights, and Governance",541690,"$500,000 - $999,999",N/A,Contract,Total set-aside,2016,2016-08-16,2016-07-22,3 years,,New Opportunity Not Previously Forecasted,,,,,,,,,,,,
Bureau for Latin America and the Caribbean (LAC),Sharon Baker,LAC Youth Violence Prevention Task Order,This is for the Latin America and the Caribbean Youth Violence Prevention Task Order to be procured under the YouthPower: Evidence and Evaluation IDIQ.,"Democracy, Human Rights, and Governance",541990,$4M - $9.99M,Outgoing - Democracy International,Task Order/Delivery Order (TO/DO),N/A,2016,2016-09-01,2016-08-05,5 years,,New Opportunity Not Previously Forecasted,,,,,,,,,,,,
"Bureau for Policy, Planning and Learning (PPL)",William Franklin,"Annual Program Statement for Monitoring, Evaluation and Learning","FY17 Annual Program Statement for Monitoring, Evaluation and Learning",Management,,$1M - $3.99M,,To Be Determined (TBD),N/A,2017,2017-07-31,2017-01-16,1 year,,Change in Anticipated Solicitation Date,,,,,,,,,,,,
Office of Economic Policy (E3/EP),Patrice Lee,"LEAP III (Learning, Evaluation and Analysis Project)","New LEAP III - Will increase access to rigorous, independent technical evaluation and analysis within and beyond USAID - finalizing PAD",Economic Growth and Trade,541990,$10M - $24.99M,N/A,Contract,Small Disadvantaged Business set-aside,2017,2017-07-07,2016-09-29,5 years,,New Opportunity Not Previously Forecasted,,,,,,,,,,,,
Office of Economic Policy (E3/EP),Shannon White,PFM II IDIQ,Follow on award to Public Financial Management IDIQ (PFM),Economic Growth and Trade,541990,$500M - $749.99M,,Indefinite Delivery Indefinite Quantity Contract (IDIQ),Partial set-aside,2017,2017-05-12,2016-09-29,7 years,,,,,,,,,,,,,,
Office of Energy & Infrastructure (E3/EI),Selam Demissie,Utility Partnership Program,Program to support global utility partnerships and enhance utility performance,Environment and Global Climate Change,,$10M - $24.99M,N/A,Cooperative Agreement,N/A,2017,2017-09-11,2017-03-01,,,,,,,,,,,,,,,
Office of Energy & Infrastructure (E3/EI),Malcolm Saldanha,Engineering and Construction Knowledge Management Task Order,"New knowledge management task order under the A&E II IDIQ to help develop engineering training, references, and tools and support the implementation of USAID construction portfolio risk management.",Environment and Global Climate Change,541990,$4M - $9.99M,,Task Order/Delivery Order (TO/DO),N/A,2016,2016-09-30,2016-06-30,5 years,SOL-OAA-16-000126,,,,,,,,,,,,,
Office of Energy & Infrastructure (E3/EI),Hillary Marshall,Engineering Support Task Order,Task order under the A&E II IDIQ to provide engineering capacity to USAIDW & Missions.,Economic Growth and Trade,,$1M - $3.99M,N/A,Task Order/Delivery Order (TO/DO),Total set-aside,2016,2016-09-13,2016-07-29,,,,,,,,,,,,,,,
Office of Energy & Infrastructure (E3/EI),Selam Demissie,Scaling Up Renewable Energy,"Scaling up renewable energy through planning, incentives, competitive procurement, and renewable energy zones.",Environment and Global Climate Change,,$10M - $24.99M,N/A,To Be Determined (TBD),N/A,2017,2017-09-12,2017-03-01,,,,,,,,,,,,,,,
Office of Gender Equality & Women?s Empowerment (E3/GEWE),Patrice Lee,Communications and Knowledge Management Task Order,Task Order under ADVANTAGE IDIQ to provide strategic communications and knowledge management to Gender Office,Gender Equality and Women's Empowerment,,$1M - $3.99M,N/A,Task Order/Delivery Order (TO/DO),Total set-aside,2016,2016-07-29,2016-06-17,4 years,SOL-OAA-16-000141,,,,,,,,,,,,,
Office of Global Climate Change (E3/GCC),Matthew Courtad,Climate Integration Facility,"This five-year mechanism will support Operating Units (OUs) in integrating climate change adaptation and mitigation, including implementation of Executive Order 13677. The emphasis will be on providing climate information and analysis, often with relatively quick turnaround. Contractor may provide services such as: fact sheets, facilitators, and analysis (both desk review and targeted analysis). Could also provide support for internal communications, development of materials, trainings and thought leadership.",Environment and Global Climate Change,541990,$10M - $24.99M,,Contract,TBD,2017,2016-12-16,2016-07-29,5 years,,New Opportunity Not Previously Forecasted,,,,,,,,,,,,
Office of Health Infectious Diseases & Nutrition (GH/HIDN),M. Crews,Addendum to the Global Health Broad Agency Announcement,"Addendums to the Global Health BAA related to the Health Research Program 2.0 (HaRP 2.0) are anticipated to support co-creation efforts in evidence generation and application to strengthen systems that promote health and reduce mortality and severe morbidity of newborns, children, and mothers; reduce the burden of malaria and other infectious diseases; as well as respond to other health and development priorities as needed. These addendums will involve implementation research, research utilization, and other approaches to help accelerate adoption, sustained utilization, and support planning for scale of new and improved tools, technologies, policies, strategies, and approaches. May result in multiple awards.",Global Health,,$10M - $24.99M,,To Be Determined (TBD),N/A,2016,2016-11-30,2016-08-10,,,Combination of Changes,,,,,,,,,,,,
Office of Health Systems (GH/OHS),A Asante,"Medicines, Technologies, and Pharmaceutical Services (MTaPS)","This program is designed to strengthen country systems to ensure sustainable access to and appropriate use of safe, effective, quality-assured, affordable essential medicines and medicines-related services.",Global Health,,$150M - $299.99M,Management Sciences for Health,To Be Determined (TBD),N/A,2017,2016-12-01,2016-09-30,5 years,TBD,Combination of Changes,,,,,,,,,,,,
Office of Land Tenure & Resource Management (E3/LTRM),Bernita Ellis,*New Award* STARR II IDIQ,*New Award* STARR II IDIQ,Environment and Global Climate Change,,$500M - $749.99M,N/A,Indefinite Delivery Indefinite Quantity Contract (IDIQ),Partial set-aside,2017,2017-08-31,2016-07-29,5 years,,,,,,,,,,,,,,
Office of Management Services (M/MS),Bryan Moody,Emergency Notification System,Emergency Notification System used to alert USAID employees of emergency situation.,Management,518210,"$500,000 - $999,999",N/A,GSA Task/Delivery Order (GSA TO/DO),TBD,2016,2016-09-30,2016-08-05,5 years,,New Opportunity Not Previously Forecasted,,,,,,,,,,,,
Office of Professional Development & Management Services (GH/PDMS),Albert Asante,Global Health Technical Professionals (GHTP),Institutional Support Contract (GH Fellows Follow-on),Global Health,,$75M - $149.99M,PHI Incumbent,To Be Determined (TBD),Total set-aside,2017,2017-03-31,2016-09-30,5 years,TBD,Change in Anticipated Solicitation Date,,,,,,,,,,,,
Office of U.S. Foreign Disaster Assistance (DCHA/OFDA),Renee Reed,Kitchen Sets,Kitchen Sets,Working in Crises and Conflict,,"$150,000 - $499,999",,Blanket Purchase Agreement (BPA),TBD,2016,2016-12-30,2016-09-30,5 years,TBD,Change in Anticipated Solicitation Date,,,,,,,,,,,,
U.S. Global Development Lab (LAB),Nayo Tolbert,Promoting Excellence in Private Sector Engagement (PEPSE),Institutional support services support the advancement of the Agency-wide promotion of effective private sector engagement and facilitation of public-private partnership building,U.S. Global Development Lab,541990,$25M - $49.99M,SSG and Dexis,Blanket Purchase Agreement (BPA),8(a) set-aside,2016,2016-09-30,2016-07-01,5 years,SOL-OAA-16-000151,New Opportunity Not Previously Forecasted,,,,,,,,,,,,
